gene_cluster_id	Agnostos_categories!DISC	Agnostos_categories!EU	Agnostos_categories!GU	Agnostos_categories!K	Agnostos_categories!KWP	Agnostos_categories!SINGL	Agnostos_categories!NA	Agnostos_number_of_clusters
GC_00002025	0	0	1	0	0	0	0	2
GC_00002026	0	0	0	1	0	0	0	1
GC_00002027	1	0	0	0	0	0	0	1
GC_00002028	0	0	0	1	0	0	0	1
GC_00002029	0	0	1	0	0	0	0	1
GC_00002030	0	0	0	1	0	0	0	3
GC_00002031	0	0	1	0	0	0	0	1
GC_00002032	0	0	0	1	0	0	0	1
GC_00002033	0	0	0	1	0	0	0	1
GC_00002034	0	0	0	1	0	0	0	1
GC_00002035	0	0	1	0	0	0	0	1
GC_00002036	1	0	0	0	0	0	0	1
GC_00002037	0	0	0	1	0	0	0	1
GC_00002038	0	0	0	1	0	0	0	1
GC_00002039	0	0	0	1	0	0	0	1
GC_00002040	0	0	0	1	0	0	0	1
GC_00002041	0	0	0	1	0	0	0	1
GC_00002042	1	0	0	0	0	0	0	1
GC_00002043	0	0	1	0	0	0	0	1
GC_00002044	0	0	0	1	0	0	0	2
GC_00002045	0	0	0	1	0	0	0	1
GC_00002046	0	0	0	1	0	0	0	1
GC_00002047	0	0	0	1	0	0	0	2
GC_00002048	0	0	0	1	0	0	0	1
GC_00002049	0	0	0	1	0	0	0	1
GC_00002050	0	0	0	1	0	0	0	1
GC_00002051	0	0	0	1	0	0	0	1
GC_00002052	0	0	0	1	0	0	0	1
GC_00002053	0	0	0	1	0	0	0	1
GC_00002054	0	0	0	1	0	0	0	1
GC_00002055	0	0	0	1	0	0	0	1
GC_00002056	0	0	1	0	0	0	0	1
GC_00002057	0	0	0.7142857142857143	0	0.14285714285714285	0.14285714285714285	0	3
GC_00002058	0	0	0	1	0	0	0	1
GC_00002059	0	0	0	0.8571428571428571	0	0.14285714285714285	0	2
GC_00002060	0	0	0	1	0	0	0	1
GC_00002061	0	0	0	1	0	0	0	1
GC_00002062	0	0	0	1	0	0	0	1
GC_00002063	0	0	0	1	0	0	0	1
GC_00002064	0	0	0	1	0	0	0	1
GC_00002065	0	0	0	1	0	0	0	2
GC_00002066	0	0	0	1	0	0	0	1
GC_00002067	0	0	0	1	0	0	0	1
GC_00002068	0	0	0	1	0	0	0	1
GC_00002069	0	0	0	1	0	0	0	1
GC_00002070	0	0	0	1	0	0	0	2
GC_00002071	0	0	0	1	0	0	0	1
GC_00002072	0	0	0	1	0	0	0	1
GC_00002073	0.14285714285714285	0	0.8571428571428571	0	0	0	0	2
GC_00002074	0	0	0	1	0	0	0	1
GC_00002075	0	0	0	1	0	0	0	2
GC_00002076	0	0	0	1	0	0	0	1
GC_00002077	0	0	1	0	0	0	0	1
GC_00002078	0	0	0	1	0	0	0	1
GC_00002079	0	0	0	1	0	0	0	1
GC_00002080	0	0	1	0	0	0	0	1
GC_00002081	0	0	0	1	0	0	0	1
GC_00002082	0	0	1	0	0	0	0	1
GC_00002083	0	0	1	0	0	0	0	1
GC_00002084	1	0	0	0	0	0	0	1
GC_00002085	0	0	0	1	0	0	0	1
GC_00002086	0	0	0	1	0	0	0	1
GC_00002087	0	0	0	0	1	0	0	2
GC_00002088	0	0	0	0	1	0	0	1
GC_00002089	1	0	0	0	0	0	0	1
GC_00002090	0	0	1	0	0	0	0	1
GC_00002091	0	0	0	1	0	0	0	1
GC_00002092	0	0	1	0	0	0	0	1
GC_00002093	0	0	0	1	0	0	0	1
GC_00002094	0	0	0	1	0	0	0	1
GC_00002095	0	0	0	1	0	0	0	1
GC_00002096	0	0	0	1	0	0	0	1
GC_00002097	0	0	1	0	0	0	0	1
GC_00002098	0	0	0	1	0	0	0	1
GC_00002099	1	0	0	0	0	0	0	1
GC_00002100	0	0	0	1	0	0	0	1
GC_00002101	0	0	0	1	0	0	0	1
GC_00002102	0	0	0	1	0	0	0	1
GC_00002103	0	0	0	1	0	0	0	2
GC_00002104	0	0	0	1	0	0	0	1
GC_00002105	0	0	0	1	0	0	0	1
GC_00002106	0	0	0	1	0	0	0	1
GC_00002107	0	0	0	1	0	0	0	2
GC_00002108	0	0	0	1	0	0	0	1
GC_00002109	0	0	1	0	0	0	0	1
GC_00002110	0	0	0	1	0	0	0	1
GC_00002111	0	0	0	1	0	0	0	1
GC_00002112	0	0	0	1	0	0	0	1
GC_00002113	0	0	1	0	0	0	0	1
GC_00002114	1	0	0	0	0	0	0	1
GC_00002115	0	0	0	1	0	0	0	1
GC_00002116	0	0	0	1	0	0	0	1
GC_00002117	0	0	0	1	0	0	0	1
GC_00002118	0	0	0	1	0	0	0	1
GC_00002119	0	0	0	1	0	0	0	1
GC_00002120	0	0	0	1	0	0	0	2
GC_00002121	0	0	0	1	0	0	0	2
GC_00002122	0.14285714285714285	0	0	0.8571428571428571	0	0	0	4
GC_00002123	0	0	0	1	0	0	0	1
GC_00002124	0	0	0	1	0	0	0	1
GC_00002125	0	0	0	1	0	0	0	1
GC_00002126	0	0	0	1	0	0	0	1
GC_00002127	0	0	0	1	0	0	0	1
GC_00002128	0	0	1	0	0	0	0	2
GC_00002129	0	0	0	1	0	0	0	1
GC_00002130	0	0	0	1	0	0	0	1
GC_00002131	0	0	0	1	0	0	0	2
GC_00002132	0	0	0	1	0	0	0	1
GC_00002133	0	0	0	1	0	0	0	1
GC_00002134	0	0	0	1	0	0	0	1
GC_00002135	0.14285714285714285	0	0	0.8571428571428571	0	0	0	2
GC_00002136	0	0	0	1	0	0	0	2
GC_00002137	0	0	0.8571428571428571	0	0	0.14285714285714285	0	4
GC_00002138	0	0	0	1	0	0	0	1
GC_00002139	0	0	0	1	0	0	0	1
GC_00002140	0	0	0	1	0	0	0	1
GC_00002141	0	0	0	1	0	0	0	1
GC_00002142	0	0	0	1	0	0	0	1
GC_00002143	0	0	0	1	0	0	0	1
GC_00002144	0	0	0	0	1	0	0	2
GC_00002145	0	0	0	1	0	0	0	1
GC_00002146	0	0	1	0	0	0	0	1
GC_00002147	0	0	0.8571428571428571	0	0	0.14285714285714285	0	2
GC_00002148	0	0	1	0	0	0	0	1
GC_00002149	1	0	0	0	0	0	0	1
GC_00002150	0	0	0	1	0	0	0	1
GC_00002151	0	0	0.8571428571428571	0	0	0.14285714285714285	0	3
GC_00002152	1	0	0	0	0	0	0	1
GC_00002153	0	0	0.8571428571428571	0	0.14285714285714285	0	0	2
GC_00002154	0.42857142857142855	0	0	0.5714285714285714	0	0	0	2
GC_00002155	0	0	0	1	0	0	0	1
GC_00002156	0	0	0	1	0	0	0	1
GC_00002157	0	0	0	1	0	0	0	1
GC_00002158	0	0	1	0	0	0	0	1
GC_00002159	0	0	1	0	0	0	0	1
GC_00002160	0	0	0	1	0	0	0	1
GC_00002161	0	0	0	1	0	0	0	1
GC_00002162	0	0	0	1	0	0	0	2
GC_00002163	0	0	0	1	0	0	0	1
GC_00002164	0	0	0.2857142857142857	0.7142857142857143	0	0	0	2
GC_00002165	0	0	0	1	0	0	0	1
GC_00002166	0	0	0	1	0	0	0	1
GC_00002167	0	0	1	0	0	0	0	1
GC_00002168	0	0	1	0	0	0	0	1
GC_00002169	0	0	1	0	0	0	0	1
GC_00002170	0	0	0	1	0	0	0	1
GC_00002171	0	0	0	1	0	0	0	1
GC_00002172	0	0	0	1	0	0	0	2
GC_00002173	0	0	0	1	0	0	0	1
GC_00002174	0	0	0	1	0	0	0	1
GC_00002175	0	0	1	0	0	0	0	2
GC_00002176	0	0	0	1	0	0	0	1
GC_00002177	0	0	0	1	0	0	0	1
GC_00002178	0	0	0	1	0	0	0	1
GC_00002179	0	0	0	0.7142857142857143	0.2857142857142857	0	0	3
GC_00002180	0	0	1	0	0	0	0	1
GC_00002181	0	0	0	1	0	0	0	1
GC_00002182	0	0	0	1	0	0	0	1
GC_00002183	0	0	0	1	0	0	0	1
GC_00002184	0	0	0	1	0	0	0	1
GC_00002185	0	0	0	1	0	0	0	1
GC_00002186	0	0	0.8571428571428571	0	0	0.14285714285714285	0	2
GC_00002187	0	0	0	1	0	0	0	1
GC_00002188	0	0	0	1	0	0	0	1
GC_00002189	0	0	0	1	0	0	0	1
GC_00002190	1	0	0	0	0	0	0	1
GC_00002191	0	0	0	1	0	0	0	1
GC_00002192	0	0	0	1	0	0	0	1
GC_00002193	0	0	0	1	0	0	0	2
GC_00002194	0	0	0	1	0	0	0	1
GC_00002195	0	0	0.8571428571428571	0	0.14285714285714285	0	0	2
GC_00002196	0	0	0	1	0	0	0	1
GC_00002197	0.8571428571428571	0	0.14285714285714285	0	0	0	0	2
GC_00002198	0	0	0	1	0	0	0	1
GC_00002199	0	0	1	0	0	0	0	1
GC_00002200	0	0	1	0	0	0	0	1
GC_00002201	0	0	0	1	0	0	0	1
GC_00002202	0	0	0	1	0	0	0	1
GC_00002203	0.14285714285714285	0	0	0.8571428571428571	0	0	0	2
GC_00002204	0	0	0	1	0	0	0	2
GC_00002205	0	0	0	1	0	0	0	1
GC_00002206	0	0	1	0	0	0	0	1
GC_00002207	0	0	0	1	0	0	0	1
GC_00002208	0	0	0	1	0	0	0	2
GC_00002209	0	0	0	1	0	0	0	1
GC_00002210	0	0	0	1	0	0	0	1
GC_00002211	0	0	0	1	0	0	0	1
GC_00002212	0	0	1	0	0	0	0	1
GC_00002213	0	0	1	0	0	0	0	1
GC_00002214	0	0	0	1	0	0	0	1
GC_00002215	0	0	0.2857142857142857	0.5714285714285714	0	0.14285714285714285	0	4
GC_00002216	0	0	1	0	0	0	0	1
GC_00002217	0	0	0	1	0	0	0	1
GC_00002218	0	0	0	0	1	0	0	1
GC_00002219	0	0	0	1	0	0	0	1
GC_00002220	1	0	0	0	0	0	0	1
GC_00002221	0	0	1	0	0	0	0	1
GC_00002222	0	0	0	1	0	0	0	1
GC_00002223	0	0	0	1	0	0	0	1
GC_00002224	0	0	0	1	0	0	0	1
GC_00002225	0	0	0	1	0	0	0	1
GC_00002226	0	0	0	1	0	0	0	2
GC_00002227	0	0	1	0	0	0	0	2
GC_00002228	0	0	0	1	0	0	0	3
GC_00002229	0	0	0	1	0	0	0	1
GC_00002230	0	0	0	1	0	0	0	1
GC_00002231	0	0	0	1	0	0	0	2
GC_00002232	0	0	0	1	0	0	0	1
GC_00002233	0	0	0	1	0	0	0	1
GC_00002234	0	0	0.8571428571428571	0	0.14285714285714285	0	0	2
GC_00002235	0	0	0	1	0	0	0	1
GC_00002236	0	0	1	0	0	0	0	1
GC_00002237	0.8571428571428571	0	0.14285714285714285	0	0	0	0	2
GC_00002238	0	0	0	0	1	0	0	1
GC_00002239	0	0	1	0	0	0	0	1
GC_00002240	1	0	0	0	0	0	0	1
GC_00002241	0	0	0	1	0	0	0	3
GC_00002242	0	0	0	1	0	0	0	1
GC_00002243	0.42857142857142855	0	0.42857142857142855	0	0.14285714285714285	0	0	3
GC_00002244	0	0	0	1	0	0	0	1
GC_00002245	0	0	1	0	0	0	0	2
GC_00002246	0	0	0	1	0	0	0	1
GC_00002247	0	0	0	1	0	0	0	1
GC_00002248	0	0	0	1	0	0	0	1
GC_00002249	0	0	0	0.7142857142857143	0	0.2857142857142857	0	4
GC_00002250	0	0	0.42857142857142855	0.42857142857142855	0.14285714285714285	0	0	3
GC_00002251	0	0	0	1	0	0	0	1
GC_00002252	0	0	1	0	0	0	0	1
GC_00002253	1	0	0	0	0	0	0	1
GC_00002254	0	0	0	0.8571428571428571	0	0.14285714285714285	0	2
GC_00002255	0	0	0	1	0	0	0	1
GC_00002256	0	0	0	1	0	0	0	1
GC_00002257	0	0	0	1	0	0	0	1
GC_00002258	0	0	0	1	0	0	0	1
GC_00002259	0	0	1	0	0	0	0	1
GC_00002260	0	0	0	1	0	0	0	1
GC_00002261	0	0	0	1	0	0	0	1
GC_00002262	0	0	0	1	0	0	0	1
GC_00002263	0	0	0	1	0	0	0	1
GC_00002264	0	0	0	0	1	0	0	1
GC_00002265	0	0	0.14285714285714285	0	0.7142857142857143	0.14285714285714285	0	4
GC_00002266	0	0	1	0	0	0	0	1
GC_00002267	0	0	0	1	0	0	0	1
GC_00002268	0	0	0.8571428571428571	0	0.14285714285714285	0	0	3
GC_00002269	0	0	1	0	0	0	0	1
GC_00002270	1	0	0	0	0	0	0	1
GC_00002271	0	0	0.2857142857142857	0.7142857142857143	0	0	0	2
GC_00002272	0	0	0	1	0	0	0	2
GC_00002273	0	0	0	1	0	0	0	1
GC_00002274	0	0	1	0	0	0	0	1
GC_00002275	0	0	0	1	0	0	0	1
GC_00002276	0.8571428571428571	0	0.14285714285714285	0	0	0	0	2
GC_00002277	0	0	0	1	0	0	0	1
GC_00002278	0	0	1	0	0	0	0	1
GC_00002279	0	0	0	1	0	0	0	1
GC_00002280	0	0	0	1	0	0	0	1
GC_00002281	0	0	0	1	0	0	0	1
GC_00002282	0	0	0	1	0	0	0	1
GC_00002283	0.14285714285714285	0	0	0.8571428571428571	0	0	0	3
GC_00002284	0	0	0	1	0	0	0	1
GC_00002285	0	0	0	1	0	0	0	1
GC_00002286	0	0	0	1	0	0	0	1
GC_00002287	0	0	0	1	0	0	0	1
GC_00002288	0	0	0	1	0	0	0	1
GC_00002289	0	0	0	1	0	0	0	4
GC_00002290	0	0	0	1	0	0	0	1
GC_00002291	0.5714285714285714	0	0	0.42857142857142855	0	0	0	2
GC_00002292	0	0	0	1	0	0	0	1
GC_00002293	0	0	0	1	0	0	0	2
GC_00002294	0	0	0	1	0	0	0	2
GC_00002295	0	0	0	1	0	0	0	1
GC_00002296	0	0	0	1	0	0	0	1
GC_00002297	0	0	1	0	0	0	0	1
GC_00002298	1	0	0	0	0	0	0	1
GC_00002299	0	0	0	1	0	0	0	1
GC_00002300	0	0	0	0	1	0	0	2
GC_00002301	0	0	0	1	0	0	0	1
GC_00002302	0	0	1	0	0	0	0	1
GC_00002303	0	0	0	0.8571428571428571	0	0.14285714285714285	0	2
GC_00002304	0	0	1	0	0	0	0	1
GC_00002305	0	0	0	1	0	0	0	1
GC_00002306	0	0	0	1	0	0	0	1
GC_00002307	0	0	1	0	0	0	0	1
GC_00002308	0	0	0	0	1	0	0	1
GC_00002309	0	0	0	1	0	0	0	1
GC_00002310	0	0	0	1	0	0	0	1
GC_00002311	0	0	0	0.8571428571428571	0.14285714285714285	0	0	3
GC_00002312	0.7142857142857143	0	0	0.14285714285714285	0.14285714285714285	0	0	3
GC_00002313	0	0	0	1	0	0	0	1
GC_00002314	0	0	0	1	0	0	0	1
GC_00002315	0	0	1	0	0	0	0	1
GC_00002316	0	0	0	1	0	0	0	1
GC_00002317	1	0	0	0	0	0	0	1
GC_00002318	1	0	0	0	0	0	0	1
GC_00002319	0.14285714285714285	0	0	0.7142857142857143	0	0.14285714285714285	0	4
GC_00002320	0	0	1	0	0	0	0	1
GC_00002321	0	0	0	1	0	0	0	3
GC_00002322	0	0	0	1	0	0	0	1
GC_00002323	0	0	0	1	0	0	0	1
GC_00002324	0.8571428571428571	0	0	0.14285714285714285	0	0	0	2
GC_00002325	0	0	0	1	0	0	0	2
GC_00002326	0	0	1	0	0	0	0	1
GC_00002327	0	0	0	1	0	0	0	1
GC_00002328	0	0	0	1	0	0	0	2
GC_00002329	0	0	0	1	0	0	0	1
GC_00002330	1	0	0	0	0	0	0	1
GC_00002331	0	0	0	1	0	0	0	2
GC_00002332	0	0	1	0	0	0	0	1
GC_00002333	0	0	0	1	0	0	0	1
GC_00002334	0	0	0	1	0	0	0	1
GC_00002335	0	0	0	1	0	0	0	2
GC_00002336	0	0	0	1	0	0	0	1
GC_00002337	0	0	0	1	0	0	0	1
GC_00002338	0.14285714285714285	0	0.7142857142857143	0	0	0.14285714285714285	0	4
GC_00002339	0.5714285714285714	0	0	0.42857142857142855	0	0	0	3
GC_00002340	0.8571428571428571	0	0	0.14285714285714285	0	0	0	2
GC_00002341	0	0	0	1	0	0	0	2
GC_00002342	0	0	0	1	0	0	0	1
GC_00002343	0	0	0	1	0	0	0	1
GC_00002344	0	0	0	1	0	0	0	1
GC_00002345	0	0	0	1	0	0	0	2
GC_00002346	0	0	0	1	0	0	0	1
GC_00002347	0	0	1	0	0	0	0	1
GC_00002348	0	0	0	1	0	0	0	1
GC_00002349	0	0	0	1	0	0	0	1
GC_00002350	0	0	0	1	0	0	0	1
GC_00002351	0	0	1	0	0	0	0	1
GC_00002352	0	0	0	1	0	0	0	2
GC_00002353	0	0	0.2857142857142857	0	0	0.7142857142857143	0	7
GC_00002354	0	0	0	1	0	0	0	1
GC_00002355	0	0	0.14285714285714285	0.7142857142857143	0.14285714285714285	0	0	5
GC_00002356	0	0	0	0.8571428571428571	0	0.14285714285714285	0	3
GC_00002357	0	0	0	1	0	0	0	1
GC_00002358	0	0	0	1	0	0	0	1
GC_00002359	0.8571428571428571	0	0	0	0	0.14285714285714285	0	2
GC_00002360	0	0	0	1	0	0	0	2
GC_00002361	0	0	1	0	0	0	0	1
GC_00002362	0	0	1	0	0	0	0	2
GC_00002363	0	0	0	1	0	0	0	1
GC_00002364	0	0	1	0	0	0	0	1
GC_00002365	0	0	0	1	0	0	0	1
GC_00002366	0	0	0	1	0	0	0	1
GC_00002367	1	0	0	0	0	0	0	1
GC_00002368	0	0	1	0	0	0	0	1
GC_00002369	1	0	0	0	0	0	0	1
GC_00002370	0	0	0.16666666666666666	0.8333333333333334	0	0	0	2
GC_00002371	0	0	0	1	0	0	0	1
GC_00002372	0	0	0	1	0	0	0	1
GC_00002373	0	0	0	1	0	0	0	1
GC_00002374	0	0	0	0	1	0	0	1
GC_00002375	0	0	1	0	0	0	0	1
GC_00002376	0	0	1	0	0	0	0	1
GC_00002377	0	0	0.8333333333333334	0	0.16666666666666666	0	0	3
GC_00002378	0	0	0	1	0	0	0	1
GC_00002379	0	0	0	0.8333333333333334	0	0.16666666666666666	0	2
GC_00002380	0.16666666666666666	0	0.6666666666666666	0	0	0.16666666666666666	0	3
GC_00002381	0	0	0	1	0	0	0	1
GC_00002382	0.3333333333333333	0	0	0	0.6666666666666666	0	0	3
GC_00002383	0	0	0	1	0	0	0	1
GC_00002384	0	0	0	1	0	0	0	1
GC_00002385	0	0	0	0.8333333333333334	0	0.16666666666666666	0	2
GC_00002386	0	0	0	1	0	0	0	1
GC_00002387	0	0	0	1	0	0	0	2
GC_00002388	0	0	0	0	1	0	0	1
GC_00002389	0	0	0	1	0	0	0	1
GC_00002390	0	0	0.16666666666666666	0.6666666666666666	0.16666666666666666	0	0	3
GC_00002391	0	0	0.16666666666666666	0.8333333333333334	0	0	0	2
GC_00002392	0	0	1	0	0	0	0	1
GC_00002393	0	0	0	1	0	0	0	2
GC_00002394	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00002395	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002396	0	0	0	1	0	0	0	1
GC_00002397	0	0	0	1	0	0	0	1
GC_00002398	0	0	1	0	0	0	0	3
GC_00002399	0.6666666666666666	0	0.16666666666666666	0.16666666666666666	0	0	0	3
GC_00002400	1	0	0	0	0	0	0	1
GC_00002401	0	0	0	0.5	0	0.5	0	4
GC_00002402	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002403	0	0	1	0	0	0	0	1
GC_00002404	0	0	0	0.3333333333333333	0.5	0.16666666666666666	0	4
GC_00002405	0.16666666666666666	0	0.16666666666666666	0.6666666666666666	0	0	0	3
GC_00002406	0.6666666666666666	0	0	0	0	0.3333333333333333	0	3
GC_00002407	0.16666666666666666	0	0	0.8333333333333334	0	0	0	4
GC_00002408	0	0	1	0	0	0	0	1
GC_00002409	0	0	0.16666666666666666	0.6666666666666666	0	0.16666666666666666	0	3
GC_00002410	0	0	0.8333333333333334	0	0.16666666666666666	0	0	3
GC_00002411	1	0	0	0	0	0	0	1
GC_00002412	0	0	0	0.8333333333333334	0.16666666666666666	0	0	3
GC_00002413	0	0	0	1	0	0	0	1
GC_00002414	0	0	0	1	0	0	0	2
GC_00002415	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00002416	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00002417	0	0	0.16666666666666666	0.6666666666666666	0	0.16666666666666666	0	3
GC_00002418	0	0	0	1	0	0	0	2
GC_00002419	0.16666666666666666	0	0	0.8333333333333334	0	0	0	3
GC_00002420	0	0	1	0	0	0	0	1
GC_00002421	0	0	1	0	0	0	0	1
GC_00002422	0	0	0	0.8333333333333334	0.16666666666666666	0	0	3
GC_00002423	0	0	1	0	0	0	0	3
GC_00002424	0	0	1	0	0	0	0	1
GC_00002425	0	0	0	1	0	0	0	1
GC_00002426	0	0	1	0	0	0	0	1
GC_00002427	0.16666666666666666	0	0	0.8333333333333334	0	0	0	4
GC_00002428	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002429	0	0	1	0	0	0	0	1
GC_00002430	0.8333333333333334	0	0	0	0	0.16666666666666666	0	2
GC_00002431	0	0	0	1	0	0	0	1
GC_00002432	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00002433	0	0	0.8333333333333334	0	0	0.16666666666666666	0	2
GC_00002434	0	0	1	0	0	0	0	1
GC_00002435	0	0	0.3333333333333333	0.6666666666666666	0	0	0	2
GC_00002436	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002437	0	0	0	1	0	0	0	1
GC_00002438	0	0	0	1	0	0	0	1
GC_00002439	0	0	0	1	0	0	0	1
GC_00002440	0.16666666666666666	0	0	0.8333333333333334	0	0	0	2
GC_00002441	0	0	0	1	0	0	0	2
GC_00002442	0	0	0.16666666666666666	0.8333333333333334	0	0	0	3
GC_00002443	0	0	0	1	0	0	0	1
GC_00002444	0	0	0	1	0	0	0	2
GC_00002445	0	0	0.8333333333333334	0	0	0.16666666666666666	0	2
GC_00002446	0	0	0.8333333333333334	0	0.16666666666666666	0	0	2
GC_00002447	0.3333333333333333	0	0	0.6666666666666666	0	0	0	3
GC_00002448	0.6666666666666666	0	0	0.3333333333333333	0	0	0	2
GC_00002449	0	0	0.8333333333333334	0	0	0.16666666666666666	0	2
GC_00002450	0.16666666666666666	0	0	0.8333333333333334	0	0	0	3
GC_00002451	0	0	1	0	0	0	0	1
GC_00002452	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00002453	1	0	0	0	0	0	0	1
GC_00002454	0.3333333333333333	0	0.6666666666666666	0	0	0	0	3
GC_00002455	0	0	0.16666666666666666	0.6666666666666666	0	0.16666666666666666	0	3
GC_00002456	0	0	0	1	0	0	0	4
GC_00002457	0	0	0	0.8333333333333334	0.16666666666666666	0	0	3
GC_00002458	0	0	0	1	0	0	0	1
GC_00002459	0	0	1	0	0	0	0	1
GC_00002460	0	0	0	1	0	0	0	2
GC_00002461	0	0	0	0.6666666666666666	0.3333333333333333	0	0	3
GC_00002462	0.16666666666666666	0	0	0.8333333333333334	0	0	0	2
GC_00002463	0	0	0.6666666666666666	0	0	0.3333333333333333	0	3
GC_00002464	0	0	0	1	0	0	0	3
GC_00002465	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002466	0	0	0	1	0	0	0	1
GC_00002467	0	0	0.16666666666666666	0.8333333333333334	0	0	0	2
GC_00002468	0	0	0	1	0	0	0	1
GC_00002469	0	0	0.16666666666666666	0.8333333333333334	0	0	0	3
GC_00002470	0	0	0	1	0	0	0	1
GC_00002471	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002472	1	0	0	0	0	0	0	1
GC_00002473	0	0	0	1	0	0	0	1
GC_00002474	0.16666666666666666	0	0	0.8333333333333334	0	0	0	4
GC_00002475	0	0	0	0.6666666666666666	0.16666666666666666	0.16666666666666666	0	4
GC_00002476	0	0	0	1	0	0	0	1
GC_00002477	0	0	0	0.8333333333333334	0.16666666666666666	0	0	3
GC_00002478	0	0	1	0	0	0	0	1
GC_00002479	0.5	0	0	0.5	0	0	0	3
GC_00002480	0	0	0	1	0	0	0	1
GC_00002481	0	0	1	0	0	0	0	3
GC_00002482	0	0	0.8333333333333334	0.16666666666666666	0	0	0	3
GC_00002483	0	0	0	0.8333333333333334	0	0.16666666666666666	0	3
GC_00002484	0.5	0	0	0.5	0	0	0	4
GC_00002485	0	0	1	0	0	0	0	1
GC_00002486	0	0	0	1	0	0	0	2
GC_00002487	0	0	1	0	0	0	0	3
GC_00002488	0	0	0	0.8333333333333334	0.16666666666666666	0	0	5
GC_00002489	0	0	0	0.6666666666666666	0	0.3333333333333333	0	5
GC_00002490	0	0	0.8333333333333334	0	0	0.16666666666666666	0	3
GC_00002491	0	0	1	0	0	0	0	1
GC_00002492	0	0	0	1	0	0	0	1
GC_00002493	0	0	1	0	0	0	0	2
GC_00002494	0	0	0	1	0	0	0	3
GC_00002495	0	0	0.3333333333333333	0.5	0	0.16666666666666666	0	3
GC_00002496	0	0	0.16666666666666666	0.8333333333333334	0	0	0	3
GC_00002497	0	0	1	0	0	0	0	1
GC_00002498	0	0	1	0	0	0	0	1
GC_00002499	0.6666666666666666	0	0.3333333333333333	0	0	0	0	3
GC_00002500	0	0	0	1	0	0	0	1
GC_00002501	0.16666666666666666	0	0.8333333333333334	0	0	0	0	2
GC_00002502	0	0	0	1	0	0	0	1
GC_00002503	0	0	0	1	0	0	0	4
GC_00002504	0	0	0.8333333333333334	0	0	0.16666666666666666	0	3
GC_00002505	1	0	0	0	0	0	0	1
GC_00002506	0	0	1	0	0	0	0	1
GC_00002507	0	0	0	1	0	0	0	3
GC_00002508	0	0	0	1	0	0	0	3
GC_00002509	0.3333333333333333	0	0	0.5	0	0.16666666666666666	0	3
GC_00002510	0.16666666666666666	0	0	0.6666666666666666	0	0.16666666666666666	0	3
GC_00002511	0	0	0	1	0	0	0	1
GC_00002512	0	0	1	0	0	0	0	1
GC_00002513	0	0	0	1	0	0	0	1
GC_00002514	0	0	0	1	0	0	0	1
GC_00002515	0	0	1	0	0	0	0	1
GC_00002516	0	0	0	1	0	0	0	1
GC_00002517	0	0	1	0	0	0	0	1
GC_00002518	0	0	1	0	0	0	0	1
GC_00002519	0	0	0	1	0	0	0	1
GC_00002520	0	0	1	0	0	0	0	1
GC_00002521	0	0	1	0	0	0	0	1
GC_00002522	1	0	0	0	0	0	0	1
GC_00002523	0	0	1	0	0	0	0	1
GC_00002524	0	0	0	1	0	0	0	1
GC_00002525	0	0	1	0	0	0	0	1
GC_00002526	0	0	1	0	0	0	0	1
GC_00002527	0	0	0	1	0	0	0	2
GC_00002528	0	0	1	0	0	0	0	1
GC_00002529	0	0	1	0	0	0	0	1
GC_00002530	0	0	1	0	0	0	0	1
GC_00002531	0	0	0	1	0	0	0	1
GC_00002532	0	0	0	1	0	0	0	1
GC_00002533	0	0	1	0	0	0	0	1
GC_00002534	0	0	0	1	0	0	0	1
GC_00002535	0	0	0	1	0	0	0	1
GC_00002536	0	0	1	0	0	0	0	1
GC_00002537	0	0	0	1	0	0	0	1
GC_00002538	0	0	1	0	0	0	0	1
GC_00002539	0	0	0	1	0	0	0	1
GC_00002540	0	0	1	0	0	0	0	1
GC_00002541	1	0	0	0	0	0	0	1
GC_00002542	0	0	0	1	0	0	0	1
GC_00002543	0	0	1	0	0	0	0	1
GC_00002544	0	0	0	1	0	0	0	1
GC_00002545	0	0	1	0	0	0	0	1
GC_00002546	0	0	1	0	0	0	0	1
GC_00002547	0	0	0	1	0	0	0	1
GC_00002548	0	0	0	1	0	0	0	1
GC_00002549	0	0	1	0	0	0	0	1
GC_00002550	0	0	0	1	0	0	0	1
GC_00002551	0	0	1	0	0	0	0	1
GC_00002552	0	0	1	0	0	0	0	1
GC_00002553	0	0	0	1	0	0	0	1
GC_00002554	0	0	1	0	0	0	0	1
GC_00002555	0	0	1	0	0	0	0	1
GC_00002556	0	0	0	0	1	0	0	1
GC_00002557	0	0	0	1	0	0	0	1
